OBJ_Critical= 0.5 0.1
fOBJ	LF0	r0	fRa	fINP	VP	KP1	fKM	PAR2	Qmax	Kba	Kdes	rE	pEP	fpEM	fD	gD	Vg	alpha	KD	Yg	Ygsl	Q10	gamma	beta	WPA2D	tau	wdorm	VNup_MB	KsNH4_MB	KsNO3_MB	VNif	VNit	VDenit1	fpENZN	KsNif	KsNit	KsDenit1	KsDenit2	VNup_VG	KsNH4_VG	KsNO3_VG	rNleach	bNup_VG	Qmax_NH4	Kba_NH4	Kp2u	Ku2p
0.254	0.9	0.4	0.37	0.48746935	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00020759	0.00478606	0.67413521	0.48610617	0.54932759	0.07941369	0.01078804	0.01499625	0.20791195	0.00103559	2	16.60514457	0.02971359	0.16548846	0.3688231	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.254	0.9	0.4	0.37	0.48585275	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00020499	0.00465337	0.68369538	0.47107841	0.54695791	0.0793888	0.01047293	0.01513876	0.21410882	0.00102464	2	16.64385443	0.02938977	0.16713433	0.37041817	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.254	0.9	0.4	0.37	0.48641258	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00020435	0.00463635	0.68124102	0.47540819	0.5473259	0.07951649	0.01036245	0.01547109	0.21217378	0.00102542	2	16.5325698	0.02966657	0.16797198	0.37078373	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.254	0.9	0.4	0.37	0.48655334	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00020328	0.00464169	0.69217334	0.46184334	0.55347812	0.07890353	0.01024693	0.01527437	0.2152545	0.0010222	2	16.69704647	0.02918596	0.16622051	0.37297672	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.254	0.9	0.4	0.37	0.48680104	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00020286	0.00468416	0.70259057	0.44933392	0.56022527	0.07841829	0.01018582	0.01495459	0.21778581	0.00102004	2	16.88898691	0.02863251	0.16391725	0.37484659	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.254	0.9	0.4	0.37	0.48789429	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00020554	0.00459785	0.72209313	0.43121495	0.58323835	0.07908661	0.01013944	0.01566016	0.21579635	0.0010402	2	17.09682703	0.02864849	0.17003094	0.37692142	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.254	0.9	0.4	0.37	0.48843059	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00020426	0.00471483	0.74850532	0.40534978	0.58906001	0.07764883	0.01013944	0.01483707	0.22018115	0.00103256	2	17.84461206	0.02736108	0.16509357	0.381262	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.254	0.9	0.4	0.37	0.487989	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00020215	0.00463725	0.75445643	0.40227658	0.57764616	0.07745603	0.0100482	0.0149856	0.22173628	0.00102521	2	17.9601535	0.02742369	0.16582114	0.38225874	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.254	0.9	0.4	0.37	0.48764864	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00020202	0.0046057	0.75043498	0.40650897	0.57459893	0.07771016	0.01003143	0.0151229	0.22151337	0.00102484	2	17.83824412	0.0276375	0.16667491	0.38151518	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.254	0.9	0.4	0.37	0.48775404	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00020229	0.00463219	0.75134884	0.40530077	0.57607822	0.07761293	0.01006426	0.01499834	0.22161229	0.0010252	2	17.88962329	0.02751435	0.16601747	0.38161636	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
